Predicted_Values,Actual_Values,Abs_Loss,Time_needed
0.00866666666661331,0.0009999999997489797,0.00766666666686433,14.0
0.0029226190476893386,0.0029999999997016857,7.738095201234715e-05,1.0
0.04930978260877154,0.041999999999916326,0.00730978260885521,70.0
0.002369292237472421,0.0019999999999527067,0.0003692922375197142,1.0
0.2187999999998283,0.1069999999999709,0.1117999999998574,285.0
0.002369292237472421,0.0019999999999527067,0.0003692922375197142,1.0
0.002150485436889813,0.0019999999999527067,0.0001504854369371064,1.0
0.2206666666666024,0.3140000000003056,0.0933333333337032,400.0
0.003999999999632564,0.004000000001724402,2.0918379875500825e-12,1.0
0.0015704828660235651,0.0009999999997489797,0.0005704828662745855,1.0
0.014749999999480679,0.00400000000036016,0.010749999999120519,1.0
0.012333333333420645,0.014000000000123693,0.0016666666667030476,16.0
0.04150000000004184,0.014000000000123693,0.027499999999918145,15.0
0.005500000000097316,0.009000000000014552,0.003499999999917236,7.0
0.03133333333319873,0.04500000000007276,0.01366666666687403,60.0
0.0017500000000154614,0.0010000000002037268,0.0007499999998117346,1.0
0.015750000000480213,0.05500000000029104,0.039249999999810825,67.0
0.16039999999975407,0.18499999999994546,0.024600000000191385,138.0
0.06525000000044656,0.06799999999975627,0.0027499999993097074,28.0
0.09350000000029013,0.08699999999862484,0.006500000001665285,87.0
0.09787499999981719,0.08700000000044382,0.010874999999373372,113.0
0.04384507042251999,0.05099999999993088,0.007154929577410887,51.0
0.0046666666664047325,0.003999999998086422,0.0006666666683183102,3.0
0.001513496491923004,0.0009999999988394848,0.0005134964930835193,1.0
0.020624999999540705,0.03099999999994907,0.010375000000408363,62.0
0.054885964912428836,0.061000000000149164,0.006114035087720328,30.0
0.08566666666668728,0.10800000000017462,0.022333333333487346,123.0
0.0017828418230324292,0.0019999999999527067,0.00021715817692027754,1.0
0.07166666666732151,0.06400000000121507,0.0076666666661064364,108.0
0.0017806410256700753,0.0009999999997489797,0.0007806410259210957,1.0
0.07619999999924403,0.11299999999846475,0.03679999999922072,104.0
0.001730769230815755,0.0009999999997489797,0.0007307692310667753,1.0
0.07324999999934789,0.04799999999977445,0.02524999999957344,68.0
0.03580000000029031,0.07200000000011643,0.03619999999982612,213.0
0.0016164644013165299,0.0030000000001564327,0.0013835355988399028,1.0
0.03766666666660967,0.04500000000007276,0.007333333333463088,82.0
0.0014400000003661263,0.01900000000023283,0.017559999999866703,6.0
0.0060000000001612834,0.0030000000001564327,0.0030000000000048508,6.0
