Predicted_Values,Actual_Values,Abs_Loss,Time_needed
0.028100985905994597,0.0009999999997489797,0.027100985906245618,14.0
0.002351375708186677,0.0029999999997016857,0.0006486242915150087,1.0
0.04071095501393496,0.041999999999916326,0.001289044985981369,70.0
0.011070368042733075,0.0019999999999527067,0.009070368042780368,1.0
0.03460959336988295,0.1069999999999709,0.07239040663008794,285.0
0.010541820382226128,0.0019999999999527067,0.008541820382273422,1.0
0.0054432519565756985,0.0019999999999527067,0.003443251956622992,1.0
0.30059631217984417,0.3140000000003056,0.013403687820461418,400.0
0.001530182988041532,0.004000000001724402,0.00246981701368287,1.0
-0.0021519417494373673,0.0009999999997489797,0.0031519417491863468,1.0
0.01190521873253748,0.00400000000036016,0.00790521873217732,1.0
0.028412831025495692,0.014000000000123693,0.014412831025371999,16.0
0.02600507969011405,0.014000000000123693,0.012005079689990357,15.0
0.011889956923782335,0.009000000000014552,0.0028899569237677836,7.0
0.04349258151052919,0.04500000000007276,0.0015074184895435688,60.0
0.01352227731638812,0.0010000000002037268,0.012522277316184393,1.0
0.018410555577664696,0.05500000000029104,0.03658944442262634,67.0
0.24131847220024627,0.18499999999994546,0.05631847220030081,138.0
0.06677669010896178,0.06799999999975627,0.0012233098907944856,28.0
0.07218819623425621,0.08699999999862484,0.014811803764368636,87.0
0.14598812988575124,0.08700000000044382,0.058988129885307425,113.0
0.04074234526323556,0.05099999999993088,0.01025765473669532,51.0
0.010175921291713349,0.003999999998086422,0.006175921293626927,3.0
0.0055586216789204335,0.0009999999988394848,0.004558621680080949,1.0
0.0360531476262614,0.03099999999994907,0.005053147626312329,62.0
0.06264401702156558,0.061000000000149164,0.0016440170214164149,30.0
0.10480061782421822,0.10800000000017462,0.003199382175956403,123.0
6.156463841397626e-05,0.0019999999999527067,0.0019384353615387304,1.0
0.08125172969467272,0.06400000000121507,0.017251729693457646,108.0
-0.0026137324187560356,0.0009999999997489797,0.003613732418505015,1.0
0.10794602026462065,0.11299999999846475,0.005053979733844097,104.0
0.011658073185020077,0.0009999999997489797,0.010658073185271098,1.0
0.06131170369566285,0.04799999999977445,0.013311703695888397,68.0
0.021313229006747245,0.07200000000011643,0.050686770993369185,213.0
0.0005968622422302724,0.0030000000001564327,0.0024031377579261603,1.0
0.041097600134648554,0.04500000000007276,0.0039023998654242054,82.0
0.004319876430991569,0.01900000000023283,0.014680123569241262,6.0
0.014614254826936656,0.0030000000001564327,0.011614254826780223,6.0
0.002779729459258142,0.0009999999988394848,0.001779729460418657,1.0
0.050238424382734834,0.0340000000001055,0.016238424382629332,14.0
0.04769688746763637,0.03900000000021464,0.008696887467421727,84.0
0.007900151031949292,0.0019999999999527067,0.005900151031996585,1.0
0.029788972982377336,0.0060000000003128644,0.02378897298206447,11.0
0.00925237106228808,0.00016666666715536849,0.009085704395132711,1.0
0.01142682007238651,0.0030000000001564327,0.008426820072230078,1.0
0.007693160281286794,0.0010000000002037268,0.0066931602810830675,1.0
0.07836493346811153,0.09900000000106957,0.020635066532958032,77.0
0.14853922241613943,0.08699999999862484,0.06153922241751458,116.0
0.1181913899490287,0.09500000000025466,0.023191389948774038,59.0
0.03020049329863484,0.01900000000023283,0.01120049329840201,17.0
0.05127939185428397,0.04799999999977445,0.0032793918545095183,20.0
0.02632620815929629,0.01000000000021828,0.01632620815907801,14.0
0.00804734741593484,0.0070000000000618465,0.0010473474158729937,7.0
0.0052861160878543405,0.0030000000001564327,0.002286116087697908,1.0
0.21523686127808672,0.3350000000000364,0.11976313872194966,202.0
0.04922964460740858,0.04100000000016735,0.00822964460724123,21.0
0.00012939203847464435,0.0009999999997489797,0.0008706079612743353,1.0
0.09530043048772972,0.1210000000000946,0.025699569512364878,85.0
-0.002723060602983487,0.0030000000006111804,0.005723060603594668,1.0
0.001993393333432989,0.0019999999999527067,6.606666519717603e-06,1.0
0.004823049606319279,0.0010000000002037268,0.003823049606115552,1.0
0.00791983476685285,0.0020000000004074536,0.0059198347664453956,2.0
0.012020569551732144,0.0009999999997489797,0.011020569551983165,1.0
0.00983313288327281,0.034000000001469736,0.024166867118196926,69.0
-0.002287358914844384,0.0009999999983847374,0.0032873589132291214,1.0
-0.006240754249639938,0.0020000000004074536,0.008240754250047392,1.0
0.015727557903336388,0.0059999999994033715,0.009727557903933017,2.0
-0.001980931731783337,0.0009999999997489797,0.0029809317315323165,1.0
-0.010146280555364214,0.001999999999497959,0.012146280554862172,1.0
0.05427635904460837,0.08599999999978536,0.03172364095517699,104.0
0.14894867385716215,0.2809999999999491,0.13205132614278697,192.0
0.061876534737241175,0.018999999999778083,0.04287653473746309,38.0
0.025745005572444704,0.0029999999997016857,0.02274500557274302,1.0
0.02909845435001813,0.0070000000000618465,0.022098454349956283,3.0
0.02478408723011664,0.03400000000056025,0.009215912770443608,25.0
0.02296401057013621,0.022999999999683496,3.598942954728679e-05,37.0
0.007955457400865274,0.0019999999999527067,0.005955457400912568,1.0
-0.0005530091198132376,0.0029999999997016857,0.0035530091195149233,1.0
0.03877097327434094,0.02750000000014552,0.01127097327419542,10.0
0.26217044093991304,0.1639999999997599,0.09817044094015315,171.0
0.026727622203092025,0.02900000000045112,0.0022723777973590945,95.0
0.07462423894794329,0.07600000000002183,0.001375761052078539,70.0
0.10395932596885486,0.1299999999996544,0.02604067403079953,97.0
0.037222913579812056,0.03100000000040382,0.006222913579408237,49.0
0.009025177583710181,0.0010000000002037268,0.008025177583506455,1.0
0.010748557682136062,0.0019999999999527067,0.008748557682183355,1.0
0.02935879585051831,0.00499999999829015,0.02435879585222816,13.0
-0.004011768633899293,0.0010000000002037268,0.00501176863410302,1.0
0.0026550741628753507,0.0019999999999527067,0.000655074162922644,1.0
0.0043172329919589116,0.0020000000013169483,0.0023172329906419632,1.0
0.009012059851300623,0.0029999999997016857,0.006012059851598937,1.0
0.030828783018025937,0.028000000000247386,0.002828783017778551,14.0
0.010518890761358455,0.0009999999997489797,0.009518890761609475,1.0
-0.0027935120427179834,0.0029999999997016857,0.005793512042419669,1.0
0.005396938460128557,0.0019999999999527067,0.0033969384601758505,1.0
0.03770894728634566,0.04599999999982174,0.008291052713476077,43.0
0.11368287697279815,0.1570000000001528,0.043317123027354645,370.0
0.004970502928856498,0.016000000000531145,0.011029497071674648,13.0
0.008384355354162279,0.0029999999997016857,0.005384355354460593,7.0
0.004970585929444346,0.0009999999997489797,0.003970585929695366,1.0
0.06068234142885828,0.07400000000006912,0.013317658571210839,83.0
0.0012604393492718895,0.0020000000004074536,0.0007395606511355641,4.0
0.01240828663382405,0.0019999999999527067,0.010408286633871344,1.0
0.010401278810158211,0.003999999999450665,0.006401278810707546,16.0
0.0075315504501822835,0.0009999999997489797,0.006531550450433304,1.0
0.004241549734481808,0.003000000001520675,0.0012415497329611325,1.0
0.14045564738162464,0.16699999999991633,0.02654435261829169,122.0
0.0071531702284234455,0.0019999999985884642,0.005153170229834981,1.0
0.04873951738898027,0.18700000000035288,0.1382604826113726,443.0
0.009822332956957737,0.0019999999999527067,0.00782233295700503,1.0
0.01207477635856061,0.0019999999985884642,0.010074776359972146,1.0
0.07234989274700018,0.0500000000001819,0.022349892746818284,62.0
0.0014365111797735083,0.0019999999985884642,0.000563488818814956,1.0
0.017400504626952397,0.00400000000036016,0.013400504626592237,10.0
0.1666550503969758,0.1180000000003929,0.04865505039658291,134.0
0.0006038760820807083,0.0029999999997016857,0.0023961239176209775,1.0
0.04212624436686415,0.015000000001236913,0.027126244365627238,22.0
0.008052236089846733,0.003999999998086422,0.004052236091760311,1.0
0.019573369964135143,0.03500000000030923,0.015426630036174085,20.0
0.21629279589261327,0.101999999999407,0.11429279589320628,201.0
0.0005305394058496993,0.0009999999997489797,0.00046946059389928033,1.0
0.012326719086634847,0.005000000000109139,0.007326719086525707,5.0
0.021007146601062853,0.036000000000058215,0.014992853398995361,47.0
0.07791528025065306,0.1479999999996835,0.07008471974903044,247.0
-0.005119584075745934,0.0009999999997489797,0.006119584075494913,1.0
