Predicted_Values,Actual_Values,Abs_Loss,Time_needed
0.0046152408611236095,0.002011400000000663,0.0026038408611229464,1.0
0.004906871799226609,0.004263600000001588,0.0006432717992250203,1.0
0.005494687998479547,0.01157547222221922,0.006080784223739673,1.0
0.00264199359351526,0.006067858333324239,0.0034258647398089787,1.0
0.03909834708496663,0.04225734055555108,0.003158993470584452,44.0
0.005754362190761385,0.0013703638888955536,0.004383998301865831,1.0
0.008096541208181804,0.00232656666669584,0.005769974541485964,1.0
0.006390405914960991,0.0003207944444625355,0.006069611470498455,1.0
0.0027795411462130312,0.004614400000008345,0.001834858853795314,1.0
-0.01008882586637845,0.006319344444449371,0.01640817031082782,1.0
0.0039384760806495875,-0.0011925333333238086,0.005131009413973396,1.0
0.01133648041813419,0.003232775000000743,0.008103705418133447,1.0
0.04292408997065042,0.09287645555554036,0.04995236558488994,96.0
0.07508048856162455,0.12355935555554255,0.048478866993918,48.0
0.0032256433456290673,0.003981800000005364,0.0007561566543762971,1.0
0.013177287925325135,0.0008411666666745532,0.012336121258650582,1.0
0.009878892089187956,0.002372505555541693,0.007506386533646263,1.0
0.04113092202674055,0.02625404444445678,0.014876877582283766,20.0
0.0026159006509984747,0.0030209999999897263,0.0004050993489912516,1.0
-0.0005342129855436389,0.011511466666689785,0.012045679652233424,1.0
0.038973078104245995,0.030911197222209807,0.008061880882036188,29.0
0.015310958877341636,0.0026248499999894648,0.012686108877352172,1.0
0.12424592982540233,0.048131105555597735,0.07611482426980459,73.0
0.013768934148356338,0.00020471666672960964,0.013564217481626728,1.0
0.006473887194753079,0.0013620999999943706,0.005111787194758709,3.0
0.015739661253506686,0.0039073499999773284,0.011832311253529359,1.0
0.005386853878393945,0.005846777777762213,0.00045992389936826833,1.0
0.010548712969046893,0.00459458888883546,0.005954124080211433,1.0
0.05437658511848024,0.14280656666667824,0.088429981548198,27.0
0.030250742633712788,0.03610982222221537,0.005859079588502583,7.0
0.013144375263059144,0.0002360888888830459,0.012908286374176098,1.0
0.1272336392490361,0.2134630444444383,0.0862294051954022,70.0
0.03688315158646535,0.01897970000000271,0.017903451586462643,17.0
0.01369621374804143,0.0006063333333372611,0.013089880414704168,2.0
0.0025313858172912387,-0.0037094555555938773,0.006240841372885116,1.0
0.006845415355198621,0.0004311888889390048,0.006414226466259616,1.0
0.0023199325290867365,0.001470611111116682,0.0008493214179700545,1.0
0.018657532507153362,0.023194444444428086,0.004536911937274724,6.0
0.11030125452087144,0.03599484722218449,0.07430640729868696,68.0
0.021397673038966954,0.02065329861110854,0.0007443744278584144,19.0
0.0035910829776082676,0.001251150000001644,0.0023399329776066236,1.0
0.00368569329177712,0.005538166666667621,0.001852473374890501,1.0
0.35700394653059675,0.3324492888888955,0.024554657641701227,127.0
0.010692850965006398,0.002305649999968296,0.008387200965038102,1.0
0.006927814824210711,0.008852099999998586,0.0019242851757878751,1.0
0.03411008498943381,0.03486909444445985,0.0007590094550260357,23.0
0.11839668477818818,0.09547853333332056,0.022918151444867627,38.0
0.11524609513078699,0.14656583611110818,0.0313197409803212,116.0
0.015546966749266235,0.1221457888889148,0.10659882213964855,208.0
0.007679295292518533,0.004866844444478603,0.00281245084803993,1.0
0.14751319598395032,0.2365001388888999,0.08898694290494957,84.0
0.045331789559502664,0.021121349999958745,0.02421043955954392,29.0
0.017750150468503978,-0.01813644444443696,0.03588659491294094,3.0
0.01612936319863524,-0.0075999555555625875,0.02372931875419783,3.0
0.009013276073697472,0.005606069444439754,0.0034072066292577183,1.0
0.007004347476082758,0.002755322222213863,0.004249025253868895,1.0
0.009114862613836677,0.0014848000000284856,0.007630062613808192,1.0
0.11100804553135854,0.2264742374999713,0.11546619196861277,89.0
0.004818451363193178,0.007732166666670538,0.0029137153034773594,1.0
0.07252168378842916,0.09814781388890026,0.0256261301004711,70.0
0.060891192231074025,-0.0012833194444397122,0.06217451167551374,68.0
0.010829322838342828,6.893333333835017e-05,0.010760389505004478,1.0
0.010812233651749097,0.00031795555557323496,0.010494278096175862,1.0
0.005327690482444858,0.006751833333325408,0.0014241428508805498,1.0
0.040283331192229155,0.03144665000002078,0.008836681192208373,16.0
0.5996263377945347,1.003930048148149,0.40430371035361434,300.0
0.030755703257165513,-0.005258472222237742,0.036014175479403256,36.0
-0.00012203502574411468,0.002722494444455492,0.002844529470199607,1.0
0.009036530457964646,0.0013509000000055946,0.0076856304579590515,1.0
0.01055644487290991,0.0004328666666850722,0.010123578206224837,1.0
0.009785244105924705,-0.0051271111111361725,0.014912355217060878,1.0
0.12003445911875046,0.08090839722221688,0.03912606189653359,90.0
0.001068263182064176,0.0038218499999942415,0.0027535868179300654,1.0
0.01030795504134066,-0.001938961111115134,0.012246916152455795,1.0
0.09767233558392413,0.13457795000003614,0.03690561441611201,78.0
0.09708556525271152,0.11724774166664532,0.020162176413933808,43.0
0.03554610402177657,0.01827621666666346,0.01726988735511311,49.0
0.004296287162329805,0.0020220444444589702,0.002274242717870835,1.0
0.08146226736351828,0.0035522361111333107,0.07791003125238496,71.0
0.032248555319613265,0.0740861055555655,0.04183755023595223,11.0
0.00816671115505773,0.003504800000001751,0.00466191115505598,1.0
0.012415221829961288,-0.006987494444459229,0.019402716274420518,18.0
0.05614749902348484,-0.08417774722221337,0.1403252462456982,15.0
0.02543194665044345,0.013013947222226818,0.012417999428216631,14.0
0.07266179752451947,0.16031790740740348,0.08765610988288401,103.0
0.032281384980223995,0.011763275000006956,0.02051810998021704,21.0
0.008464385776972089,-0.001827577777788747,0.010291963554760836,4.0
0.012211644399091347,0.002470950000002859,0.009740694399088489,1.0
-0.0027501455594259455,0.0005485944444245661,0.0032987400038505116,1.0
0.12700023088419687,0.09829316111111552,0.02870706977308135,117.0
0.0034623025696659745,-0.00501489999999194,0.008477202569657914,1.0
0.007306960217887688,0.007568205555564589,0.00026124533767690056,1.0
0.016943215116490856,0.0006278000000179418,0.016315415116472914,1.0
0.0032129512839656274,0.00566613333333521,0.002453182049369583,1.0
0.04525980773649102,-0.017039983333319242,0.06229979106981026,23.0
0.006768334594879875,-0.003695066666679736,0.010463401261559611,1.0
0.008135937446716299,-0.011505033333335746,0.019640970780052044,1.0
0.02176482814711385,0.02687219999999968,0.005107371852885831,4.0
0.060174440088848924,0.03876644722221556,0.021407992866633363,56.0
-0.00014737893037691796,0.003932100000000105,0.004079478930377023,1.0
0.1455520646847895,0.08582625277777822,0.05972581190701129,106.0
0.0018907796069345742,-0.0061765666666815395,0.008067346273616114,1.0
0.00971816547193332,0.0010174500000204034,0.008700715471912916,1.0
0.012937472285442515,0.001250733333364451,0.011686738952078064,1.0
0.06395046136410198,0.08147751111114587,0.017527049747043888,28.0
0.057402997865156444,0.2126826500000192,0.15527965213486278,21.0
0.014010122366019395,0.0070257750000024535,0.006984347366016942,1.0
