Predicted_Values,Actual_Values,Abs_Loss,Time_needed
0.0028074306119870965,0.002011400000000663,0.0007960306119864334,1.0
0.002538692893027356,0.004263600000001588,0.0017249071069742323,1.0
0.005413909275790425,0.01157547222221922,0.006161562946428795,1.0
0.002985433339467938,0.006067858333324239,0.0030824249938563005,1.0
0.03589851305555506,0.04225734055555108,0.006358827499996021,44.0
5.877177263318829e-06,0.0013703638888955536,0.0013644867116322347,1.0
0.002792040536491951,0.00232656666669584,0.0004654738697961111,1.0
0.0021275972813231373,0.0003207944444625355,0.0018068028368606018,1.0
-6.410521367395339e-05,0.004614400000008345,0.004678505213682299,1.0
0.0024687172867060092,0.006319344444449371,0.0038506271577433615,1.0
0.006685558950618484,-0.0011925333333238086,0.007878092283942293,1.0
0.002985433339467938,0.003232775000000743,0.000247341660532805,1.0
0.04094031424039615,0.09287645555554036,0.05193614131514421,96.0
0.11391350218671903,0.12355935555554255,0.009645853368823523,48.0
0.004255756680907024,0.003981800000005364,0.0002739566809016594,1.0
0.0007160144436931604,0.0008411666666745532,0.0001251522229813928,1.0
0.004959960608748273,0.002372505555541693,0.0025874550532065804,1.0
0.07622497269962922,0.02625404444445678,0.049970928255172437,20.0
0.002287879427939991,0.0030209999999897263,0.0007331205720497351,1.0
0.002435903503821409,0.011511466666689785,0.009075563162868375,1.0
-0.025878678450482823,0.030911197222209807,0.05678987567269263,29.0
0.0016817894675892713,0.0026248499999894648,0.0009430605324001935,1.0
0.06147694451479472,0.048131105555597735,0.013345838959196984,73.0
-0.0005113168611083552,0.00020471666672960964,0.0007160335278379649,1.0
0.004448027546296658,0.0013620999999943706,0.0030859275463022877,3.0
0.0035432767200624937,0.0039073499999773284,0.0003640732799148347,1.0
0.0017666457671987178,0.005846777777762213,0.004080132010563496,1.0
0.0029360969063895793,0.00459458888883546,0.001658491982445881,1.0
-0.015524069727021274,0.14280656666667824,0.15833063639369951,27.0
0.02061652160601568,0.03610982222221537,0.01549330061619969,7.0
0.0018379638002364934,0.0002360888888830459,0.0016018749113534474,1.0
0.24771242316218633,0.2134630444444383,0.034249378717748025,70.0
0.0580405018236714,0.01897970000000271,0.039060801823668695,17.0
0.0013617624113470644,0.0006063333333372611,0.0007554290780098032,2.0
0.0027149624113452196,-0.0037094555555938773,0.0064244179669390965,1.0
-0.005572536836649936,0.0004311888889390048,0.006003725725588941,1.0
-0.0020696838497137183,0.001470611111116682,0.0035402949608304003,1.0
0.017578586142541625,0.023194444444428086,0.005615858301886462,6.0
0.05056845317417297,0.03599484722218449,0.014573605951988478,68.0
0.023790767311127718,0.02065329861110854,0.003137468700019179,19.0
-0.00026341549919389024,0.001251150000001644,0.0015145654991955341,1.0
0.005606458655148988,0.005538166666667621,6.829198848136691e-05,1.0
0.539362365926401,0.3324492888888955,0.20691307703750544,127.0
0.002624965815282526,0.002305649999968296,0.0003193158153142299,1.0
0.00227989275411964,0.008852099999998586,0.006572207245878946,1.0
0.041409062484905015,0.03486909444445985,0.006539968040445168,23.0
0.11664464747220105,0.09547853333332056,0.02116611413888049,38.0
0.2193931766483939,0.14656583611110818,0.0728273405372857,116.0
0.026063371282264807,0.1221457888889148,0.09608241760664998,208.0
0.002837592026746568,0.004866844444478603,0.0020292524177320348,1.0
0.24253474573975625,0.2365001388888999,0.0060346068508563555,84.0
0.05558045606577911,0.021121349999958745,0.034459106065820366,29.0
0.006986620088542943,-0.01813644444443696,0.025123064532979904,3.0
0.02390186549931454,-0.0075999555555625875,0.03150182105487713,3.0
0.002985433339467938,0.005606069444439754,0.002620636104971816,1.0
0.004221321858143402,0.002755322222213863,0.001465999635929539,1.0
0.0010856582812484917,0.0014848000000284856,0.00039914171877999385,1.0
0.2490815695282291,0.2264742374999713,0.022607332028257793,89.0
0.004302970157491389,0.007732166666670538,0.0034291965091791483,1.0
0.03559206370506073,0.09814781388890026,0.06255575018383952,70.0
0.0037448505606306917,-0.0012833194444397122,0.005028170005070404,68.0
0.0010311104552455713,6.893333333835017e-05,0.0009621771219072211,1.0
0.0019438485449749727,0.00031795555557323496,0.0016258929894017377,1.0
0.005149026117148119,0.006751833333325408,0.001602807216177289,1.0
0.034096714442431224,0.03144665000002078,0.002650064442410442,16.0
1.052061877140852,1.003930048148149,0.048131828992703074,300.0
-0.007683885957590064,-0.005258472222237742,0.002425413735352322,36.0
0.003174132109229186,0.002722494444455492,0.00045163766477369395,1.0
-0.0027616111997619927,0.0013509000000055946,0.004112511199767587,1.0
0.0012137410627976633,0.0004328666666850722,0.0007808743961125911,1.0
0.00369267491319463,-0.0051271111111361725,0.008819786024330803,1.0
0.17520085575337938,0.08090839722221688,0.0942924585311625,90.0
0.002481846976708885,0.0038218499999942415,0.0013400030232853565,1.0
0.0010865505952385288,-0.001938961111115134,0.003025511706353663,1.0
0.12859358502638907,0.13457795000003614,0.005984364973647072,78.0
0.11092164430465028,0.11724774166664532,0.006326097361995048,43.0
0.01509322807232351,0.01827621666666346,0.0031829885943399482,49.0
0.002837592026746568,0.0020220444444589702,0.0008155475822875977,1.0
0.0037448505606306917,0.0035522361111333107,0.00019261444949738096,71.0
0.07436709095775414,0.0740861055555655,0.000280985402188641,11.0
0.005094697061963553,0.003504800000001751,0.0015898970619618018,1.0
0.005060215627360245,-0.006987494444459229,0.012047710071819474,18.0
